3, 1636399815131, -58.8338, 488.094, 1815.1, -58.9812, 322.705, 1824.31, -90.1939, 337.83, 1941.29, -27.7686, 307.58, 1707.33, -307.401, 416.313, 2049.81, 179.291, 319.86, 1589.6, -277.4, 585.524, 1934.76, 126.726, 504.974, 1508.21, -67.5815, 170.715, 1841.66, -94.0526, 27.3849, 1926, -58.3111, 10.0654, 1792.04, -158.906, -267.248, 1963.17, -58.3111, -296.382, 1792.04, -179.083, -545.019, 1956.86
3, 1636399815164, -59.2459, 487.372, 1814.26, -59.2696, 322.04, 1823.8, -90.012, 337.243, 1940.91, -28.5271, 306.837, 1706.7, -309.507, 415.803, 2050.47, 179.145, 319.43, 1590.8, -277.662, 586.074, 1937.47, 126.757, 504.849, 1507.89, -67.9756, 170.064, 1841.25, -94.5799, 26.9388, 1926.87, -58.7834, 9.23654, 1790.51, -166.591, -263.22, 1983.56, -58.7834, -297.211, 1790.51, -156.821, -531.499, 1949.12
3, 1636399815197, -59.0091, 487.674, 1813.83, -59.2099, 322.196, 1823.85, -89.6568, 337.342, 1941.05, -28.763, 307.05, 1706.66, -310.557, 415.354, 2050.48, 178.571, 319.215, 1592.9, -277.906, 586.526, 1939.06, 126.78, 504.724, 1507.56, -67.7356, 170.206, 1841.28, -93.9386, 27.0109, 1926.75, -58.584, 9.42345, 1790.66, -157.379, -268.386, 1963.3, -58.584, -297.024, 1790.66, -179.292, -546.594, 1958.15
3, 1636399815231, -59.0681, 487.173, 1813.62, -59.6415, 322.493, 1824.08, -89.9187, 337.92, 1941.29, -29.3643, 307.066, 1706.87, -310.614, 414.439, 2051.12, 177.286, 318.607, 1594.95, -280.348, 586.531, 1940.45, 126.89, 504.616, 1507.48, -68.4505, 170.554, 1841.8, -94.545, 27.4223, 1926.44, -59.9741, 9.80782, 1792.61, -167.809, -262.035, 1984.52, -59.9741, -296.64, 1792.61, -158.201, -530.525, 1948.84
3, 1636399815264, -58.9362, 487.817, 1815.01, -60.2718, 322.915, 1824.98, -90.6275, 338.472, 1942.15, -29.916, 307.357, 1707.81, -311.629, 412.927, 2052.25, 176.647, 317.797, 1596.97, -281.152, 583.03, 1938.62, 126.941, 504.339, 1506.78, -69.1021, 170.995, 1842.87, -95.1801, 27.9155, 1927.33, -60.6846, 10.2361, 1794.18, -191.601, -273.69, 2017.78, -60.6846, -296.211, 1794.18, -124.445, -510.801, 1917.1
3, 1636399815297, -58.9206, 487.1, 1812.71, -60.9569, 322.445, 1823.64, -91.632, 338.292, 1940.69, -30.2819, 306.597, 1706.6, -310.96, 410.112, 2049.22, 176.325, 316.397, 1597.98, -282.096, 585.254, 1943.45, 126.944, 503.83, 1505.31, -69.8797, 170.571, 1841.87, -96.5508, 27.8669, 1927.81, -61.054, 9.52859, 1792.37, -167.069, -273.591, 1980.96, -61.054, -296.919, 1792.37, -155.753, -536.215, 1941.78
3, 1636399815334, -59.0893, 486.489, 1811.06, -61.0049, 321.936, 1822.63, -91.9883, 337.868, 1939.59, -30.0214, 306.004, 1705.68, -311.832, 409.565, 2051.19, 175.663, 315.198, 1599.99, -282.617, 583.233, 1942.92, 126.918, 503.455, 1504.15, -69.9136, 170.074, 1840.96, -96.9146, 27.5151, 1927.58, -60.7299, 8.90842, 1790.99, -176.999, -262.734, 1998.24, -60.7299, -297.539, 1790.99, -143.72, -526.944, 1938.02
3, 1636399815368, -59.1918, 486.913, 1811.23, -61.0329, 321.757, 1822.8, -91.9664, 337.615, 1939.78, -30.0994, 305.9, 1705.82, -312.002, 406.53, 2060.93, 175.329, 314.1, 1601, -283.466, 567.331, 1935.84, 126.947, 503.175, 1503.31, -69.433, 169.872, 1841.16, -95.7808, 27.1866, 1927.4, -59.8854, 8.78563, 1791.66, -161.583, -268.322, 1972.33, -59.8854, -297.662, 1791.66, -169.973, -544.427, 1955.51
3, 1636399815401, -59.1175, 486.457, 1809.82, -60.2716, 321.796, 1822.33, -90.5576, 338.314, 1939.39, -29.9857, 305.277, 1705.28, -311.759, 403.202, 2067.84, 175.164, 313.55, 1601.99, -286.496, 557.103, 1933.35, 126.965, 502.94, 1502.65, -68.0527, 170.011, 1841.74, -93.1297, 27.6593, 1927.99, -58.5377, 8.79211, 1794.3, -171.306, -259.643, 1993.76, -58.5377, -297.655, 1794.3, -150.393, -529.384, 1947.77
3, 1636399815438, -59.1534, 486.916, 1810.61, -59.56, 322.278, 1822.64, -89.8892, 339.571, 1939.57, -29.2308, 304.985, 1705.71, -311.86, 401.083, 2067.53, 174.581, 312.774, 1602.5, -288.295, 556.24, 1933.48, 127.009, 502.857, 1502.63, -67.2618, 170.624, 1843.07, -92.211, 28.8042, 1929.99, -57.7162, 9.13643, 1797, -157.992, -265.225, 1969.53, -57.7162, -297.311, 1797, -173.905, -544.278, 1956.96
