1, 1636669777235, -311.545, 542.345, 2290.17, -322.353, 379.473, 2315.02, -396.947, 399.672, 2401.87, -247.759, 359.274, 2228.18, -418.703, 198.906, 2401.87, -52.7683, 348.101, 2113.44, -505.382, 16.513, 2401.87, -73.1224, 544.514, 2018.81, -339.191, 227.255, 2335.96, -401.307, 87.2988, 2409.62, -310.75, 62.7769, 2304.19, -401.307, -221.553, 2409.62, -332.497, -228.031, 2405.52, -401.307, -518.526, 2409.62, -317.994, -435.093, 2428.58
1, 1636669777269, -312.135, 541.765, 2288.91, -323.244, 377.244, 2314.21, -397.547, 397.223, 2401.32, -248.941, 357.265, 2227.09, -414.964, 196.034, 2401.32, -56.5466, 348.759, 2112.92, -493.468, 9.97633, 2401.32, -73.2993, 544.718, 2017.53, -339.421, 225.864, 2335.13, -400.512, 86.5603, 2408.71, -310.683, 62.4068, 2303.39, -400.512, -222.291, 2408.71, -331.002, -229.066, 2403.27, -400.512, -519.264, 2408.71, -317.799, -424.11, 2421.15
1, 1636669777302, -310.357, 542.656, 2288.83, -323.601, 380.558, 2315.15, -399.32, 402.19, 2401.95, -247.883, 358.925, 2228.35, -413.26, 200.731, 2401.95, -57.53, 348.849, 2114.07, -484.275, 11.6878, 2401.95, -75.8095, 545.657, 2022.31, -341.333, 227.547, 2337.81, -408.687, 88.713, 2417.37, -309.441, 60.3585, 2303.59, -408.687, -220.139, 2417.37, -331.651, -231.343, 2402.49, -408.687, -517.111, 2417.37, -308.812, -472.877, 2443.75
1, 1636669777336, -311.417, 541.438, 2287.62, -324.37, 377.953, 2314.6, -398.807, 399.668, 2401.2, -249.933, 356.238, 2228, -409.962, 198.035, 2401.2, -55.7476, 346.568, 2112.61, -474.14, 6.56316, 2401.2, -78.5739, 542.71, 2026.76, -341.601, 226.603, 2337.74, -404.65, 88.6201, 2414.18, -313.014, 61.8873, 2307.57, -404.65, -220.232, 2414.18, -329.474, -230.886, 2404.27, -404.65, -517.204, 2414.18, -314.87, -448.126, 2433.51
1, 1636669777369, -311.506, 541.808, 2288.03, -324.613, 377.931, 2315.86, -399.6, 400.218, 2402.84, -249.626, 355.645, 2228.87, -408.526, 198.474, 2402.84, -57.9488, 346.282, 2114.81, -466.479, 5.02667, 2402.84, -80.8532, 540.371, 2028.76, -342.017, 226.404, 2339.68, -406.554, 88.8858, 2418.17, -312.286, 60.869, 2308.82, -406.554, -219.966, 2418.17, -326.97, -233.695, 2400.17, -406.554, -516.939, 2418.17, -316.149, -483.01, 2462.13
1, 1636669777402, -310.907, 542.25, 2288.42, -324.496, 379.96, 2315.68, -399.913, 402.385, 2401.65, -249.079, 357.535, 2229.71, -407.054, 200.57, 2401.65, -59.4975, 346.927, 2116.91, -459.352, 5.51761, 2401.65, -82.4382, 539.91, 2031.27, -342.428, 227.712, 2339.66, -407.027, 89.3409, 2416.84, -313.694, 61.5889, 2310.45, -407.027, -219.511, 2416.84, -324.428, -233.413, 2401.01, -407.027, -516.483, 2416.84, -318.499, -453.302, 2439.51
1, 1636669777435, -312.165, 541.909, 2288.45, -324.909, 378.839, 2315.18, -401.641, 400.84, 2399.73, -248.178, 356.838, 2230.62, -407.354, 198.98, 2399.73, -58.4454, 345.418, 2113.2, -454.526, 2.62491, 2399.73, -83.3263, 538.268, 2032.97, -342.092, 227.457, 2338.97, -405.486, 89.3238, 2413.69, -313.064, 62.8239, 2311.85, -405.486, -219.528, 2413.69, -323.027, -231.13, 2405.89, -405.486, -516.501, 2413.69, -316.684, -432.473, 2428.18
1, 1636669777469, -312.318, 541.586, 2288.82, -325.321, 378.912, 2316.42, -403.215, 401.466, 2400.81, -247.427, 356.359, 2232.04, -407.786, 199.576, 2400.81, -58.7625, 347.205, 2114.09, -450.315, 2.16411, 2400.81, -83.4348, 538.041, 2033.76, -343.112, 227.401, 2340.49, -409.893, 90.0755, 2417.64, -311.912, 61.7054, 2311.49, -409.893, -218.776, 2417.64, -326.091, -231.559, 2407.12, -409.893, -515.749, 2417.64, -318.023, -424.58, 2422.65
1, 1636669777502, -314.369, 541.847, 2287.54, -324.875, 378.531, 2316.35, -400.088, 400.926, 2402.06, -249.662, 356.136, 2230.63, -403.745, 199.018, 2402.06, -60.7159, 349.081, 2116.92, -442.076, 0.747681, 2402.06, -84.2091, 538.033, 2035.44, -342.376, 227.136, 2340.54, -405.626, 89.3636, 2416.88, -314.13, 62.1199, 2312.61, -405.626, -219.488, 2416.88, -331.735, -230.389, 2409.99, -405.626, -516.461, 2416.88, -318.853, -421.508, 2417.5
1, 1636669777531, -312.624, 542.297, 2287.85, -325.118, 380.181, 2316.2, -400.13, 403.13, 2402.5, -250.105, 357.232, 2229.9, -403.056, 201.21, 2402.5, -61.5857, 351.684, 2118.13, -437.594, 2.24355, 2402.5, -83.8645, 538.725, 2035.73, -342.888, 228.16, 2341.18, -407.543, 90.4823, 2420.1, -313.773, 61.7945, 2312.22, -407.543, -218.369, 2420.1, -332.242, -230.901, 2408.96, -407.543, -515.342, 2420.1, -319.09, -419.333, 2418.05
1, 1636669777564, -311.848, 542.029, 2288.94, -325.728, 379.38, 2317.86, -401.626, 403.028, 2403.93, -249.831, 355.732, 2231.79, -403.966, 201.1, 2403.93, -61.4159, 352.439, 2116.64, -435.08, 1.57007, 2403.93, -86.6756, 537.759, 2035.86, -343.841, 228.123, 2343.44, -410.125, 91.8754, 2423.66, -313.783, 61.8574, 2314.4, -410.125, -216.976, 2423.66, -329.649, -233.605, 2402.37, -410.125, -513.949, 2423.66, -314.854, -468.215, 2454.56
1, 1636669777600, -312.184, 541.881, 2290.24, -326.237, 378.268, 2319.19, -402.459, 402.047, 2404.69, -250.016, 354.489, 2233.69, -404.331, 200.114, 2404.69, -62.1404, 354.289, 2116.26, -432.354, 0.12616, 2404.69, -88.4673, 536.811, 2035.55, -344.418, 227.479, 2344.92, -410.061, 91.4958, 2423.88, -315.139, 61.8831, 2317.41, -410.061, -217.356, 2423.88, -331.707, -235.083, 2400.14, -410.061, -514.329, 2423.88, -317.26, -446.804, 2436.98
1, 1636669777634, -312.654, 541.036, 2291.87, -327.008, 377.28, 2320.5, -403.868, 400.94, 2405.58, -250.147, 353.62, 2235.41, -405.366, 199.004, 2405.58, -62.8791, 356.178, 2117.44, -430.602, -1.35399, 2405.58, -89.2799, 536.08, 2034.59, -344.936, 226.669, 2346.18, -410.273, 90.6522, 2424.35, -315.456, 61.4646, 2319.39, -410.273, -218.199, 2424.35, -323.815, -237.915, 2393.58, -410.273, -515.172, 2424.35, -327.35, -481.299, 2466.95
1, 1636669777667, -313.7, 541.791, 2292.23, -327.118, 379.504, 2320.25, -403.34, 402.705, 2405.41, -250.896, 356.302, 2235.1, -404.539, 200.767, 2405.41, -63.4521, 360.308, 2114.7, -427.263, 0.108429, 2405.41, -93.166, 542.489, 2039.17, -344.703, 227.815, 2345.84, -408.429, 90.1712, 2422.98, -316.147, 62.0811, 2319.88, -408.429, -218.68, 2422.98, -324.998, -237.81, 2392.55, -408.429, -515.653, 2422.98, -327.889, -500.711, 2475.13
